Sale_ID,Customer_ID,Car_ID,Sale_Date,Quantity,Sale_Price,Payment_Method,Salesperson,,Customer_Type
S02229,CU0836,C0382,13-02-2023,2,75224,Installment,Tracy Galloway,,Repeating Customer
S02230,CU0821,C0070,23-04-2024,1,72109,Cash,Elizabeth Bell,,New Customer
S02231,CU1666,C0322,10-08-2025,2,48193,Credit,Charles Elliott,,Repeating Customer
S02232,CU1523,C0157,17-01-2023,2,88405,Installment,Natalie Herrera,,Repeating Customer
S02233,CU1449,C0486,12-08-2025,3,59304,Installment,Robert Caldwell,,Loyal Customer
S02234,CU1793,C0464,18-04-2025,2,44927,Installment,Bonnie Anderson,,Repeating Customer
S02235,CU1085,C0398,19-10-2025,3,80658,Installment,Kelly Holden,,Loyal Customer
S02236,CU1145,C0282,01-12-2023,3,29307,Credit,Jose Perez,,Loyal Customer
S02237,CU1095,C0269,06-06-2024,3,79669,Credit,April Charles,,Loyal Customer
S02238,CU0331,C0385,28-07-2024,3,66723,Credit,Sean Brown,,Loyal Customer
S02239,CU0324,C0003,23-10-2024,2,83546,Cash,Philip Bennett,,Repeating Customer
S02240,CU1901,C0438,08-09-2025,1,92172,Cash,Bruce Fox,,New Customer
S02241,CU1362,C0010,30-06-2023,3,78415,Cash,William Doyle,,Loyal Customer
S02242,CU1339,C0465,21-01-2023,1,32675,Cash,Tracy Mcintosh,,New Customer
S02243,CU1154,C0238,26-12-2024,1,66464,Credit,Christopher Levy,,New Customer
S02244,CU0097,C0110,22-08-2024,1,77574,Cash,Larry Henry,,New Customer
S02245,CU1875,C0491,20-05-2025,2,32684,Cash,Kerry Anderson,,Repeating Customer
S02246,CU0997,C0391,06-12-2022,3,84670,Cash,Destiny Edwards,,Loyal Customer
S02247,CU0193,C0085,23-12-2022,1,44764,Installment,Tyler Franklin,,New Customer
S02248,CU0743,C0428,01-03-2023,1,72869,Installment,Dennis Huerta,,New Customer
S02249,CU0873,C0465,17-02-2024,2,42790,Cash,Charles Brown,,Repeating Customer
S02250,CU0452,C0441,20-03-2023,3,42124,Installment,Kristopher Kirby,,Loyal Customer
S02251,CU1070,C0324,09-06-2024,1,66253,Cash,April Mejia,,New Customer
S02252,CU0279,C0465,07-03-2024,1,60751,Cash,Daniel Lewis,,New Customer
S02253,CU1989,C0322,25-09-2025,3,45624,Credit,Alex Harvey,,Loyal Customer
S02254,CU0202,C0020,07-09-2023,1,72437,Installment,Lori Campbell,,New Customer
S02255,CU1733,C0061,14-08-2023,2,56180,Cash,Barbara Powell,,Repeating Customer
S02256,CU0480,C0448,04-06-2023,3,71582,Installment,Stephen Duke,,Loyal Customer
S02257,CU1188,C0479,04-07-2024,1,15167,Credit,William Gallegos,,New Customer
S02258,CU1324,C0243,07-10-2025,2,30159,Credit,Paul Hall,,Repeating Customer
S02259,CU0539,C0071,20-07-2024,1,38444,Credit,Cory Molina,,New Customer
S02260,CU0330,C0292,20-03-2024,1,31084,Credit,Laura Beck,,New Customer
S02261,CU1003,C0197,24-05-2024,3,60253,Credit,Stephanie Matthews,,Loyal Customer
S02262,CU0910,C0094,18-08-2023,1,24020,Installment,Tracie Carroll,,New Customer
S02263,CU1161,C0062,22-08-2025,2,27865,Credit,Karen Blevins,,Repeating Customer
S02264,CU1165,C0304,20-10-2024,3,23248,Cash,Patrick Franco MD,,Loyal Customer
S02265,CU0057,C0188,31-03-2024,1,52824,Installment,Madison Rios,,New Customer
S02266,CU0630,C0226,04-09-2023,1,34413,Credit,Patricia Johnson,,New Customer
S02267,CU1799,C0397,14-07-2024,2,53114,Cash,Elizabeth Smith,,Repeating Customer
S02268,CU0857,C0004,10-02-2025,2,52240,Credit,Julian Wheeler,,Repeating Customer
S02269,CU1948,C0358,23-12-2023,3,99008,Cash,Sean Robinson,,Loyal Customer
S02270,CU1957,C0279,31-10-2024,1,67993,Credit,Carl Barton,,New Customer
S02271,CU0372,C0001,16-12-2024,2,82084,Credit,Carolyn French,,Repeating Customer
S02272,CU0719,C0210,14-07-2023,3,92186,Credit,Kimberly Garcia,,Loyal Customer
S02273,CU1239,C0419,26-06-2023,1,19098,Cash,Willie Wright,,New Customer
S02274,CU0868,C0050,23-10-2023,2,86093,Cash,Stephen Bell,,Repeating Customer
S02275,CU1343,C0289,23-03-2023,3,45173,Credit,Beth Williams,,Loyal Customer
S02276,CU0828,C0259,08-06-2025,2,74325,Installment,Tracy Jones,,Repeating Customer
S02277,CU0460,C0021,22-04-2025,1,92417,Credit,Samantha Houston,,New Customer
S02278,CU0277,C0247,04-09-2025,1,20246,Cash,Brandon Turner,,New Customer
S02279,CU0814,C0157,13-09-2025,1,33085,Cash,Kevin Brown,,New Customer
S02280,CU1276,C0082,28-09-2023,3,79981,Credit,Stephen Frank,,Loyal Customer
S02281,CU1376,C0169,06-01-2024,1,31059,Cash,Robert Johnson,,New Customer
S02282,CU0072,C0114,17-06-2023,3,82686,Cash,Melissa Lambert,,Loyal Customer
S02283,CU0858,C0329,17-05-2025,3,23820,Installment,Renee Clark,,Loyal Customer
S02284,CU1358,C0262,24-07-2023,1,42071,Cash,Craig Smith,,New Customer
S02285,CU0606,C0020,27-03-2025,1,41102,Installment,Joseph Barnes,,New Customer
S02286,CU1782,C0440,05-12-2024,2,82114,Installment,Michael Flores,,Repeating Customer
S02287,CU1774,C0046,18-10-2025,3,66177,Cash,Megan Baker,,Loyal Customer
S02288,CU1046,C0262,18-01-2025,1,78065,Installment,Suzanne Delgado,,New Customer
S02289,CU0358,C0067,12-02-2024,3,42239,Credit,Franklin Rivers,,Loyal Customer
S02290,CU1420,C0474,15-01-2025,1,67411,Installment,Maurice Swanson,,New Customer
S02291,CU1558,C0160,11-08-2023,3,59786,Cash,Linda Brown,,Loyal Customer
S02292,CU1154,C0036,10-08-2025,2,24157,Credit,Amber Lewis,,Repeating Customer
S02293,CU1514,C0109,31-05-2025,3,46846,Installment,Rachel Patterson,,Loyal Customer
S02294,CU1021,C0120,29-04-2024,3,16212,Credit,Mark Ryan,,Loyal Customer
S02295,CU1964,C0215,14-09-2024,1,87158,Installment,Larry Fitzpatrick,,New Customer
S02296,CU0768,C0153,02-03-2024,1,71150,Installment,Megan Gonzales,,New Customer
S02297,CU1440,C0039,25-04-2025,2,28748,Credit,Steven Williams,,Repeating Customer
S02298,CU0899,C0030,23-10-2024,3,56388,Credit,Thomas Buckley,,Loyal Customer
S02299,CU0555,C0138,12-01-2025,1,63516,Installment,Glenn White,,New Customer
S02300,CU0879,C0421,16-04-2025,3,48455,Credit,Patrick Payne,,Loyal Customer
S02301,CU0804,C0301,25-08-2024,2,78737,Credit,Tony Morales,,Repeating Customer
S02302,CU1602,C0390,25-07-2024,3,39952,Credit,Amy Richardson,,Loyal Customer
S02303,CU1756,C0289,05-02-2024,2,61969,Credit,John Roberts,,Repeating Customer
S02304,CU1576,C0209,10-12-2023,3,69713,Credit,Jennifer Reed,,Loyal Customer
S02305,CU1627,C0356,21-03-2024,2,86377,Cash,Brittany Carson,,Repeating Customer
S02306,CU0759,C0314,18-11-2024,1,96350,Credit,Jacob Finley,,New Customer
S02307,CU0976,C0313,04-10-2023,2,55699,Cash,April Johnson,,Repeating Customer
S02308,CU0514,C0066,02-07-2024,2,67470,Installment,Anthony Olson,,Repeating Customer
S02309,CU0849,C0359,17-09-2023,3,94471,Cash,Lauren Roberts,,Loyal Customer
S02310,CU0298,C0061,19-01-2023,1,55343,Credit,Mark Mckee,,New Customer
S02311,CU1687,C0489,02-04-2025,1,67964,Cash,Brent Perez,,New Customer
S02312,CU1805,C0192,08-01-2023,2,46325,Installment,Tara Wilson,,Repeating Customer
S02313,CU1905,C0152,06-01-2024,2,69668,Installment,Amanda Richardson,,Repeating Customer
S02314,CU0358,C0182,22-08-2024,2,57948,Cash,Amy Watkins,,Repeating Customer
S02315,CU0260,C0272,12-10-2025,1,55948,Cash,Sara Henderson,,New Customer
S02316,CU0689,C0183,29-04-2025,2,92992,Credit,Jasmine Campbell,,Repeating Customer
S02317,CU0314,C0231,19-06-2025,2,92713,Credit,Christina Johnson,,Repeating Customer
S02318,CU1785,C0286,18-06-2024,3,45722,Cash,Elizabeth Hughes,,Loyal Customer
S02319,CU1742,C0195,18-08-2024,3,65499,Credit,Brenda Cohen,,Loyal Customer
S02320,CU1740,C0423,23-03-2025,2,41612,Credit,Paige Vincent,,Repeating Customer
S02321,CU1420,C0193,20-12-2022,1,65107,Credit,Anna Cardenas,,New Customer
S02322,CU1400,C0423,02-02-2023,2,70106,Installment,David Tucker,,Repeating Customer
S02323,CU1393,C0190,05-07-2023,2,20822,Credit,Tammy Miller,,Repeating Customer
S02324,CU0704,C0315,05-04-2024,2,40214,Cash,Rebecca Allison,,Repeating Customer
S02325,CU0277,C0098,22-03-2023,1,65024,Credit,William Clarke,,New Customer
S02326,CU1768,C0458,21-06-2025,2,45417,Cash,Robert Thomas,,Repeating Customer
S02327,CU0840,C0477,25-05-2025,1,60374,Credit,Theresa Miller,,New Customer
S02328,CU1595,C0033,03-10-2024,3,91188,Cash,Howard Underwood,,Loyal Customer
S02329,CU1816,C0106,08-11-2023,3,42711,Credit,Melvin Zamora,,Loyal Customer
S02330,CU0905,C0177,14-05-2024,3,77213,Credit,Phillip Woods,,Loyal Customer
S02331,CU1364,C0288,19-02-2023,3,20736,Credit,Edwin Vaughan,,Loyal Customer
S02332,CU0656,C0035,29-04-2024,2,47918,Installment,Brian Adams,,Repeating Customer
S02333,CU0208,C0473,07-02-2023,2,83923,Credit,Elizabeth Richardson,,Repeating Customer
S02334,CU1360,C0156,27-09-2023,3,94291,Credit,Carol Holt MD,,Loyal Customer
S02335,CU1057,C0439,01-05-2025,3,86793,Cash,Darrell Rivera,,Loyal Customer
S02336,CU0090,C0089,04-08-2024,2,42128,Installment,Kristen Estes,,Repeating Customer
S02337,CU0613,C0361,01-07-2025,2,68230,Installment,Patricia Peterson,,Repeating Customer
S02338,CU0833,C0106,13-08-2025,2,29431,Installment,Garrett King,,Repeating Customer
S02339,CU1555,C0436,25-11-2022,1,60702,Cash,Mr. Michael Dawson,,New Customer
S02340,CU1826,C0331,31-01-2024,3,21616,Installment,Shirley Bolton,,Loyal Customer
S02341,CU1707,C0288,24-04-2023,1,85662,Credit,Janice Black,,New Customer
S02342,CU1874,C0020,09-02-2025,1,18423,Credit,Gregory Burke,,New Customer
S02343,CU0027,C0132,17-02-2023,2,40709,Credit,Timothy Benton,,Repeating Customer
S02344,CU1561,C0122,19-02-2023,1,88985,Cash,Heather Lam,,New Customer
S02345,CU1133,C0174,02-11-2024,2,95021,Installment,Brian Ford,,Repeating Customer
S02346,CU0857,C0486,31-10-2022,3,18310,Installment,Lisa Thompson,,Loyal Customer
S02347,CU1796,C0186,02-07-2024,3,83288,Cash,Danielle Smith,,Loyal Customer
S02348,CU0112,C0281,01-04-2023,3,93524,Cash,Elizabeth Wolfe,,Loyal Customer
S02349,CU0494,C0457,17-11-2023,2,95818,Credit,Larry Bradshaw,,Repeating Customer
S02350,CU0751,C0220,02-05-2024,1,41239,Cash,Denise Price,,New Customer
S02351,CU0693,C0372,22-03-2023,2,34142,Installment,Jeffrey Perry,,Repeating Customer
S02352,CU0820,C0087,22-06-2024,3,95494,Credit,Maria Torres,,Loyal Customer
S02353,CU1619,C0343,12-07-2024,2,95529,Credit,Teresa Price,,Repeating Customer
S02354,CU1432,C0351,21-01-2025,2,27855,Credit,Mark Joseph,,Repeating Customer
S02355,CU0150,C0187,06-07-2025,1,59045,Installment,Mary Perry,,New Customer
S02356,CU0436,C0195,08-10-2024,1,46709,Installment,Scott Hampton,,New Customer
S02357,CU0517,C0436,30-03-2023,1,78960,Cash,Jennifer Williams,,New Customer
S02358,CU1324,C0038,19-02-2025,3,53249,Installment,Jacqueline Bradley,,Loyal Customer
S02359,CU1416,C0159,22-01-2025,1,66010,Installment,Lydia Knox,,New Customer
S02360,CU1741,C0425,01-12-2024,2,65701,Credit,Joyce Owens,,Repeating Customer
S02361,CU0334,C0306,30-10-2025,2,57254,Cash,Ashley Travis,,Repeating Customer
S02362,CU1396,C0378,18-09-2025,1,39683,Cash,Kyle Hendricks,,New Customer
S02363,CU0986,C0025,08-07-2025,3,43700,Credit,Keith Burke,,Loyal Customer
S02364,CU1938,C0140,26-10-2024,3,78164,Cash,Ms. Patricia Davenport DDS,,Loyal Customer
S02365,CU1543,C0275,01-05-2024,2,74225,Credit,Martin Meadows,,Repeating Customer
S02366,CU1224,C0379,21-05-2024,2,25896,Installment,Brittney Bailey,,Repeating Customer
S02367,CU1385,C0118,11-12-2024,1,89809,Installment,Bryan Barrett,,New Customer
S02368,CU0855,C0336,07-04-2024,2,54137,Installment,Kimberly Rosario,,Repeating Customer
S02369,CU0283,C0112,04-01-2025,1,28753,Installment,Mr. William Davis,,New Customer
S02370,CU1984,C0415,01-09-2025,1,38052,Cash,Shaun Campbell,,New Customer
S02371,CU0603,C0333,19-04-2024,1,66674,Credit,Belinda Gill,,New Customer
S02372,CU1304,C0091,01-09-2023,3,17185,Installment,Patricia Mcmillan,,Loyal Customer
S02373,CU1194,C0155,21-05-2024,3,36678,Cash,Christopher Johnston,,Loyal Customer
S02374,CU1180,C0115,26-02-2025,2,74351,Installment,Angelica Collins,,Repeating Customer
S02375,CU0032,C0310,25-10-2025,1,54226,Installment,David Burton,,New Customer
S02376,CU0626,C0427,28-02-2024,2,17414,Cash,Carl Crosby,,Repeating Customer
S02377,CU1940,C0330,03-04-2025,3,37024,Cash,Michael Walter,,Loyal Customer
S02378,CU0353,C0402,18-06-2025,2,96461,Credit,Stacy Reynolds,,Repeating Customer
S02379,CU0267,C0338,05-09-2025,3,54371,Cash,Jeremy Hanson Jr.,,Loyal Customer
S02380,CU0139,C0082,24-05-2025,2,88333,Cash,Shawn Brooks,,Repeating Customer
S02381,CU0466,C0096,02-02-2025,3,55093,Credit,Eric Logan,,Loyal Customer
S02382,CU1236,C0008,23-06-2024,3,68410,Credit,Joseph Stone MD,,Loyal Customer
S02383,CU1130,C0357,24-11-2022,2,83490,Installment,Marc Nguyen,,Repeating Customer
S02384,CU1425,C0100,28-10-2024,2,30974,Cash,Joseph Peters,,Repeating Customer
S02385,CU1015,C0019,10-02-2023,3,64327,Cash,Dr. Rachel Barker MD,,Loyal Customer
S02386,CU1177,C0414,03-06-2023,2,27514,Credit,Adam Blevins,,Repeating Customer
S02387,CU1896,C0134,29-05-2024,2,91242,Credit,Jeffrey Barr,,Repeating Customer
S02388,CU1638,C0336,26-02-2024,3,74829,Cash,Ricky Martinez,,Loyal Customer
S02389,CU0113,C0102,11-05-2023,1,24372,Cash,Kathryn Lee,,New Customer
S02390,CU0344,C0192,16-06-2025,1,36425,Cash,Andrew Jones,,New Customer
S02391,CU0696,C0087,01-10-2024,3,79663,Installment,Billy Moore,,Loyal Customer
S02392,CU0589,C0096,17-08-2024,2,97151,Installment,Paul Boyer,,Repeating Customer
S02393,CU0260,C0449,17-06-2023,1,63029,Installment,Charles Thomas,,New Customer
S02394,CU0299,C0206,28-01-2024,1,93166,Cash,Richard Obrien,,New Customer
S02395,CU1814,C0482,14-02-2024,2,53499,Cash,Benjamin Smith,,Repeating Customer
S02396,CU1759,C0081,31-01-2024,2,25487,Credit,David Hicks,,Repeating Customer
S02397,CU0705,C0025,01-08-2025,3,60099,Cash,Travis Morgan,,Loyal Customer
S02398,CU0678,C0211,29-01-2023,2,51782,Cash,Jennifer Carter,,Repeating Customer
S02399,CU0217,C0400,22-03-2023,1,43662,Cash,Lindsay Rhodes,,New Customer
S02400,CU1165,C0475,03-07-2024,3,60201,Credit,Billy Smith,,Loyal Customer
S02401,CU1334,C0353,28-08-2025,1,27995,Installment,Ronald Lewis,,New Customer
S02402,CU0699,C0023,12-11-2022,1,21943,Cash,Angela Waters,,New Customer
S02403,CU1745,C0223,16-08-2023,1,18606,Cash,Jason Morris,,New Customer
S02404,CU0427,C0007,25-10-2023,1,49678,Credit,Samuel Foster,,New Customer
S02405,CU1165,C0315,08-11-2024,3,85172,Credit,Corey Garcia,,Loyal Customer
S02406,CU0091,C0051,21-05-2024,2,27317,Cash,Alison Saunders,,Repeating Customer
S02407,CU0903,C0326,24-07-2025,2,45682,Credit,Douglas Hughes,,Repeating Customer
S02408,CU1267,C0249,24-09-2025,3,22843,Credit,Darlene Williams,,Loyal Customer
S02409,CU0621,C0096,26-06-2023,3,81549,Cash,Raymond Campos,,Loyal Customer
S02410,CU0462,C0362,02-03-2024,1,15469,Installment,Mike Johnson,,New Customer
S02411,CU0839,C0038,28-08-2025,1,84819,Cash,Juan Townsend,,New Customer
S02412,CU0077,C0290,07-06-2024,1,66935,Installment,Joseph Brown,,New Customer
S02413,CU1511,C0152,04-04-2025,3,63437,Credit,Luis Thomas,,Loyal Customer
S02414,CU0432,C0027,12-06-2024,3,70952,Cash,Ryan Harvey,,Loyal Customer
S02415,CU0359,C0323,02-12-2024,1,43015,Installment,Kelly Evans,,New Customer
S02416,CU0567,C0297,11-09-2023,3,50922,Installment,Christine Dyer,,Loyal Customer
S02417,CU0834,C0235,03-04-2023,3,29270,Cash,Julie Ortega,,Loyal Customer
S02418,CU1341,C0091,11-07-2025,1,58912,Credit,Rebecca Castillo,,New Customer
S02419,CU0504,C0317,23-05-2025,1,19487,Cash,Misty Rodriguez,,New Customer
S02420,CU1158,C0479,30-06-2023,1,52744,Credit,Eric Steele,,New Customer
S02421,CU0854,C0341,23-11-2022,3,32368,Installment,April Martinez,,Loyal Customer
S02422,CU1884,C0278,30-06-2025,3,65431,Cash,Jonathan Smith,,Loyal Customer
S02423,CU0456,C0373,25-02-2025,1,57035,Credit,James Zuniga,,New Customer
S02424,CU0731,C0142,05-02-2024,3,25088,Credit,Manuel Brown,,Loyal Customer
S02425,CU1487,C0241,26-08-2025,2,35064,Credit,Brittany Berger,,Repeating Customer
S02426,CU1432,C0276,17-06-2024,2,88949,Cash,Laura Torres,,Repeating Customer
S02427,CU1829,C0224,01-10-2023,1,83577,Installment,Jonathan Anderson,,New Customer
S02428,CU1098,C0214,14-11-2022,2,46504,Credit,Tara Morrison,,Repeating Customer
S02429,CU0375,C0160,22-06-2024,2,53897,Cash,Shawn Herrera,,Repeating Customer
S02430,CU1454,C0102,25-02-2025,1,58218,Cash,John Pineda,,New Customer
S02431,CU0252,C0136,08-01-2024,2,83129,Credit,Dennis Benson,,Repeating Customer
S02432,CU1974,C0218,14-08-2024,2,64497,Cash,Eric Lowe,,Repeating Customer
S02433,CU1924,C0453,18-05-2024,3,75245,Cash,Jennifer Santiago,,Loyal Customer
S02434,CU0052,C0466,22-01-2025,3,42223,Installment,Michael Graves,,Loyal Customer
S02435,CU1537,C0339,05-02-2025,3,20349,Installment,Mrs. Kimberly Glover,,Loyal Customer
S02436,CU0129,C0196,14-07-2024,3,23123,Credit,Nathan Williams,,Loyal Customer
S02437,CU1336,C0061,15-11-2024,1,47387,Cash,James Kelly,,New Customer
S02438,CU0696,C0138,08-07-2024,2,18332,Cash,Caroline Fry,,Repeating Customer
S02439,CU0571,C0389,07-05-2024,1,58413,Cash,Michael Lewis,,New Customer
S02440,CU1900,C0273,14-01-2025,2,38897,Cash,Sara Jackson,,Repeating Customer
S02441,CU0604,C0464,27-11-2024,2,51137,Installment,Claudia Jackson,,Repeating Customer
S02442,CU1061,C0121,02-06-2025,2,98895,Cash,Tyler Wells,,Repeating Customer
S02443,CU0225,C0168,03-02-2023,3,75693,Credit,Michael Mccoy,,Loyal Customer
S02444,CU0056,C0249,04-02-2024,1,49764,Cash,Brett Fitzgerald,,New Customer
S02445,CU0832,C0284,15-08-2023,1,82979,Cash,Geoffrey Gay,,New Customer
S02446,CU0017,C0196,16-06-2024,3,86497,Installment,Alexander Dickerson,,Loyal Customer
S02447,CU0759,C0365,28-09-2023,1,86073,Installment,Benjamin Vincent,,New Customer
S02448,CU1583,C0109,02-05-2024,3,55579,Cash,Amanda Carter,,Loyal Customer
S02449,CU1260,C0365,08-04-2025,1,17771,Installment,Michelle Davies,,New Customer
S02450,CU0880,C0348,07-08-2023,3,96279,Cash,Kevin Mendoza,,Loyal Customer
S02451,CU1392,C0259,18-07-2024,3,19943,Credit,Christopher Wilson,,Loyal Customer
S02452,CU1848,C0297,08-08-2024,3,45093,Credit,Zachary Baker,,Loyal Customer
S02453,CU1836,C0436,13-12-2022,1,15347,Installment,Donna Brock,,New Customer
S02454,CU1506,C0042,20-08-2024,2,79306,Credit,Greg Choi,,Repeating Customer
S02455,CU0210,C0148,16-09-2024,3,96815,Credit,Megan Macdonald,,Loyal Customer
S02456,CU0105,C0378,12-08-2024,1,54140,Installment,Eric Richardson,,New Customer
S02457,CU0385,C0173,30-01-2025,2,43104,Credit,Joseph Hartman,,Repeating Customer
S02458,CU1439,C0332,03-12-2022,3,62834,Installment,Sherry Castro,,Loyal Customer
S02459,CU1741,C0458,20-02-2024,2,54213,Installment,Susan Nguyen,,Repeating Customer
S02460,CU1941,C0225,27-08-2025,2,38380,Cash,Erika Clark,,Repeating Customer
S02461,CU0834,C0340,12-07-2025,1,26867,Installment,Jessica Alexander,,New Customer
S02462,CU0861,C0053,03-02-2024,2,44910,Credit,Gerald Petersen,,Repeating Customer
S02463,CU0509,C0045,27-07-2025,2,18987,Cash,Andrew Shah,,Repeating Customer
S02464,CU1498,C0043,10-12-2023,2,36657,Installment,Carmen Carlson,,Repeating Customer
S02465,CU0226,C0005,28-05-2025,3,93426,Credit,Amber Scott,,Loyal Customer
S02466,CU1285,C0403,25-07-2024,2,34328,Cash,Angela Hall,,Repeating Customer
S02467,CU1585,C0495,26-11-2024,1,48034,Installment,Elizabeth Castillo,,New Customer
S02468,CU1025,C0065,30-11-2024,1,90670,Credit,Christopher Sherman,,New Customer
S02469,CU0718,C0152,19-06-2024,1,84717,Installment,Jessica Robinson,,New Customer
S02470,CU0601,C0190,22-03-2023,3,93366,Cash,Daniel Bryant,,Loyal Customer
S02471,CU0309,C0066,29-05-2025,1,92575,Credit,Michael Brown,,New Customer
S02472,CU0622,C0014,31-08-2025,1,34168,Cash,Sarah Lopez,,New Customer
S02473,CU1097,C0341,11-04-2024,2,54411,Cash,Cynthia Lara,,Repeating Customer
S02474,CU0450,C0446,21-07-2023,2,16475,Credit,Michael Brown,,Repeating Customer
S02475,CU0089,C0269,18-10-2023,2,79883,Installment,Julie Burgess,,Repeating Customer
S02476,CU1252,C0220,08-01-2023,1,61127,Credit,Johnny Parker,,New Customer
S02477,CU1632,C0419,01-07-2025,1,78981,Cash,Jerry Evans,,New Customer
S02478,CU1599,C0145,13-04-2023,1,51264,Cash,Donald Hunt,,New Customer
S02479,CU0127,C0345,12-06-2024,1,34592,Installment,David Mcintyre,,New Customer
S02480,CU0285,C0423,05-11-2024,1,34412,Cash,Alexander Johnson,,New Customer
S02481,CU1095,C0461,21-10-2025,2,98686,Credit,Patricia Jacobs,,Repeating Customer
S02482,CU0618,C0064,26-07-2024,3,42744,Credit,Blake Matthews,,Loyal Customer
S02483,CU1839,C0112,31-08-2025,1,21100,Cash,Douglas Anderson,,New Customer
S02484,CU0138,C0359,10-06-2024,2,20727,Credit,Natalie Dickerson,,Repeating Customer
S02485,CU1869,C0455,26-09-2025,3,25670,Cash,Susan Wong,,Loyal Customer
S02486,CU1700,C0231,25-05-2024,1,16133,Cash,Teresa Weaver,,New Customer
S02487,CU2000,C0069,20-03-2023,1,43793,Credit,Jennifer Hunt,,New Customer
S02488,CU1779,C0473,10-02-2024,1,34261,Installment,Patricia Kidd,,New Customer
S02489,CU1022,C0013,28-11-2023,1,16703,Cash,Allison Williams,,New Customer
S02490,CU1812,C0486,05-06-2023,3,50312,Cash,Timothy Sanchez,,Loyal Customer
S02491,CU0824,C0120,07-03-2023,1,79336,Installment,Jennifer Schneider,,New Customer
